x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,weight,source_index
-0.2178889529149204,1.1037231623074524,-0.1699770243613945,-0.021897169878934204,-0.9413836506713571,1.630046245107099,-0.5964634235319595,1.976880988882138,0.4376263068390088,-1.572277483661094,419.66667622845017,49829
-1.486114786379409,-0.5541441805989519,1.3960189406666714,0.0702998439292559,1.257333013236369,-0.3154403927368851,0.3542823562497647,-0.5041118705382039,0.13698891898125276,-1.51326767184555,245.25974584779556,8093
-0.12250461106986982,-1.7070974886153962,-0.011834574691072639,-1.0187773816799883,1.5971609252365508,-0.5320259250977369,-0.4546394674319233,-0.5037759027551575,-1.712368451696649,-1.1215812895176165,2258.5697484294774,52968
1.2570890506399552,-1.3930171047074682,-1.4814022167494303,-0.8804818609677035,1.6482854783693217,-0.3958324025651489,-0.6742039624312386,-0.5041069925444308,-0.6032709983431025,-0.3881783937705601,861.1342187544822,98369
-0.39847803975312857,0.9009624081390432,-0.07740583431047426,-1.5258609576250335,-0.9468666086285139,-0.14992743132575373,-0.6552941016179004,0.09352312815028986,-0.21673721395455928,0.48115722280653683,404.4060698201429,43886
-1.7213698276550962,-0.7211236252082299,-0.8295467534742006,-0.29848821130350384,1.73249062470565,-0.38826609575778287,-0.6626479363786429,-0.05184754720637074,-0.5969083023037849,0.597742464352792,6616.562921316085,351
1.568675874876702,-1.3691628983347142,0.1424507420604611,-0.5059314923719316,0.9265270812007936,-0.4923028143590655,0.2912494868719708,1.201570720313281,-1.0745081737550615,-0.11961536667788496,2647.715211841313,108623
-0.9763144986653558,0.36424276475207773,0.09230801411621263,1.3610580372439167,-0.945422490368846,1.4314306914137411,-0.7866125794883043,-0.4932575267782399,-0.5652936563584258,0.529592636461805,840.4233957717794,24870
-1.3907000576780844,-1.1624264431041793,1.8781605555152139,1.7298460924766763,0.8513439148290719,-0.3655671753356849,-0.737762105720514,-0.4883472284106372,-0.21097102066892773,-0.28693770475972025,2113.5939875505583,11233
1.1445969087124697,-0.6694395114005963,1.1568766997017945,1.3668203506069285,-0.7936637653841984,0.12245961373942249,-0.512419597694901,-0.5041052157917321,-0.9406927226781634,-0.31519169605862696,999.5697197441268,94667
-1.6851183081198475,0.22906892863980485,1.801017897139447,1.643411392031498,-0.6342754526761485,-0.12249956914905197,-0.7188522449071758,-0.4624389436026279,-0.3239088753668148,0.02902664657822745,654.0259889274548,1544
1.190541835399222,0.23304462970193052,1.2610192885090798,0.42180095907298065,-0.8050916066727,-0.4138023812326432,-0.4388812500874748,-0.5041118705382039,-0.1628531318715883,-0.9059569686721252,258.34026562634466,96179
0.8755212964034786,-1.3294058877134574,-0.979974937306946,-0.9553919346868577,1.8166957710419784,-0.5244596182903709,-0.2865518157578063,-0.5024675666769475,-0.3762022834399562,0.48095707646911834,917.816471128195,85812
1.5053496664010457,-1.8661255311004228,-0.9259750764439091,-1.6295825981592473,1.912930223997782,-0.49703175611366923,-0.6936390971560584,-0.4884118375996846,-0.962962158815775,-1.0905252494948516,523.2207911419639,106539
-1.3949846044127616,-0.9954469984949011,-0.29340527776262126,-0.1659550039542306,1.7535419112897321,-0.558507998923518,-0.22877168549482857,-0.486085906793978,-0.15350792206384084,-1.120347053770203,1035.5411491351367,11092
1.3960481443823625,-2.2648883476316275,-0.2625482144123145,0.33536625862780245,1.8557910175552736,-0.2605846683834816,-0.4651449456615556,-0.5041118705382039,-1.3604318270218956,-0.6991390866730465,529.7610510312384,102942
-1.0267870669369803,-0.9477385857493931,-1.2499742416221296,0.9461714751070612,0.6648896622272022,2.065108886530644,-0.45989220654673946,-0.5026807770008039,-1.0969764441439016,-0.4056578405717726,324.8329078339692,23209
